"ID","URL","Title","Difficulty","Acceptance %","Frequency %","Topic Tags","Pattern","Revision Priority","Notes"
"849","https://leetcode.com/problems/maximize-distance-to-closest-person","Maximize Distance to Closest Person","Medium","49.8%","87.5%","Core DSA","Implementation / Reasoning","High","Must revise; common company/OA pattern."
"3043","https://leetcode.com/problems/find-the-length-of-the-longest-common-prefix","Find the Length of the Longest Common Prefix","Medium","62.2%","62.5%","Core DSA","Implementation / Reasoning","Medium","Practice after high-priority questions; useful interview pattern."
"54","https://leetcode.com/problems/spiral-matrix","Spiral Matrix","Medium","56.8%","50.0%","Arrays","Sorting / Prefix / Scan","Medium","Practice after high-priority questions; useful interview pattern."
"1","https://leetcode.com/problems/two-sum","Two Sum","Easy","57.5%","50.0%","Arrays","Sorting / Prefix / Scan; Two Pointers","Medium","Practice after high-priority questions; useful interview pattern."
"759","https://leetcode.com/problems/employee-free-time","Employee Free Time","Hard","72.9%","37.5%","Core DSA","Implementation / Reasoning","Medium","Practice after high-priority questions; useful interview pattern."
"994","https://leetcode.com/problems/rotting-oranges","Rotting Oranges","Medium","58.7%","37.5%","Core DSA","Implementation / Reasoning","Low","Good for coverage after core list is complete."
"2021","https://leetcode.com/problems/brightest-position-on-street","Brightest Position on Street","Medium","60.6%","62.5%","Trees","DFS / BFS","Medium","Practice after high-priority questions; useful interview pattern."
"3161","https://leetcode.com/problems/block-placement-queries","Block Placement Queries","Hard","18.7%","62.5%","Core DSA","Implementation / Reasoning","Medium","Practice after high-priority questions; useful interview pattern."
"992","https://leetcode.com/problems/subarrays-with-k-different-integers","Subarrays with K Different Integers","Hard","68.1%","62.5%","Arrays","Sorting / Prefix / Scan","Medium","Practice after high-priority questions; useful interview pattern."
"3","https://leetcode.com/problems/longest-substring-without-repeating-characters","Longest Substring Without Repeating Characters","Medium","39.1%","37.5%","Strings; Trees","Hashing / Sliding Window; DFS / BFS; Sliding Window","Low","Good for coverage after core list is complete."
"661","https://leetcode.com/problems/image-smoother","Image Smoother","Easy","69.3%","37.5%","Core DSA","Implementation / Reasoning","Low","Good for coverage after core list is complete."
"128","https://leetcode.com/problems/longest-consecutive-sequence","Longest Consecutive Sequence","Medium","47.1%","37.5%","Core DSA","Implementation / Reasoning","Low","Good for coverage after core list is complete."
"2672","https://leetcode.com/problems/number-of-adjacent-elements-with-the-same-color","Number of Adjacent Elements With the Same Color","Medium","59.6%","62.5%","Core DSA","Implementation / Reasoning","Medium","Practice after high-priority questions; useful interview pattern."
"1861","https://leetcode.com/problems/rotating-the-box","Rotating the Box","Medium","82.5%","62.5%","Core DSA","Implementation / Reasoning","Medium","Practice after high-priority questions; useful interview pattern."
"42","https://leetcode.com/problems/trapping-rain-water","Trapping Rain Water","Hard","67.4%","50.0%","Core DSA","Two Pointers","Medium","Practice after high-priority questions; useful interview pattern."
"723","https://leetcode.com/problems/candy-crush","Candy Crush","Medium","77.4%","100.0%","Core DSA","Implementation / Reasoning","High","Must revise; common company/OA pattern."
"770","https://leetcode.com/problems/basic-calculator-iv","Basic Calculator IV","Hard","49.8%","37.5%","Stack / Queue","Monotonic Stack / Simulation","Medium","Practice after high-priority questions; useful interview pattern."
"933","https://leetcode.com/problems/number-of-recent-calls","Number of Recent Calls","Easy","78.5%","50.0%","Core DSA","Implementation / Reasoning","Medium","Practice after high-priority questions; useful interview pattern."
"207","https://leetcode.com/problems/course-schedule","Course Schedule","Medium","51.4%","62.5%","Graphs","BFS / DFS / Topological Sort","Medium","Practice after high-priority questions; useful interview pattern."
"210","https://leetcode.com/problems/course-schedule-ii","Course Schedule II","Medium","55.5%","87.5%","Graphs","BFS / DFS / Topological Sort","High","Must revise; common company/OA pattern."
"2537","https://leetcode.com/problems/count-the-number-of-good-subarrays","Count the Number of Good Subarrays","Medium","65.8%","50.0%","Arrays","Sorting / Prefix / Scan","Medium","Practice after high-priority questions; useful interview pattern."
"1743","https://leetcode.com/problems/restore-the-array-from-adjacent-pairs","Restore the Array From Adjacent Pairs","Medium","75.0%","37.5%","Arrays","Sorting / Prefix / Scan","Low","Good for coverage after core list is complete."
"1434","https://leetcode.com/problems/number-of-ways-to-wear-different-hats-to-each-other","Number of Ways to Wear Different Hats to Each Other","Hard","46.0%","87.5%","Core DSA","Implementation / Reasoning","High","Must revise; common company/OA pattern."
"642","https://leetcode.com/problems/design-search-autocomplete-system","Design Search Autocomplete System","Hard","50.0%","75.0%","Binary Search; Design","Binary Search; Data Structure Design","High","Must revise; common company/OA pattern."
"2768","https://leetcode.com/problems/number-of-black-blocks","Number of Black Blocks","Medium","41.8%","62.5%","Core DSA","Implementation / Reasoning","Medium","Practice after high-priority questions; useful interview pattern."
"3071","https://leetcode.com/problems/minimum-operations-to-write-the-letter-y-on-a-grid","Minimum Operations to Write the Letter Y on a Grid","Medium","64.6%","62.5%","Arrays; Strings","Sorting / Prefix / Scan; Hashing / Sliding Window","Medium","Practice after high-priority questions; useful interview pattern."
"1814","https://leetcode.com/problems/count-nice-pairs-in-an-array","Count Nice Pairs in an Array","Medium","48.4%","37.5%","Arrays","Sorting / Prefix / Scan","Low","Good for coverage after core list is complete."
"3459","https://leetcode.com/problems/length-of-longest-v-shaped-diagonal-segment","Length of Longest V-Shaped Diagonal Segment","Hard","56.2%","50.0%","Core DSA","Implementation / Reasoning","Medium","Practice after high-priority questions; useful interview pattern."
"380","https://leetcode.com/problems/insert-delete-getrandom-o1","Insert Delete GetRandom O(1)","Medium","55.4%","37.5%","Core DSA","Implementation / Reasoning","Low","Good for coverage after core list is complete."
"528","https://leetcode.com/problems/random-pick-with-weight","Random Pick with Weight","Medium","49.1%","37.5%","Core DSA","Implementation / Reasoning","Low","Good for coverage after core list is complete."
"2502","https://leetcode.com/problems/design-memory-allocator","Design Memory Allocator","Medium","50.1%","37.5%","Design","Data Structure Design","Low","Good for coverage after core list is complete."
"359","https://leetcode.com/problems/logger-rate-limiter","Logger Rate Limiter","Easy","76.8%","62.5%","Design","Data Structure Design","Medium","Practice after high-priority questions; useful interview pattern."
"239","https://leetcode.com/problems/sliding-window-maximum","Sliding Window Maximum","Hard","48.8%","37.5%","Arrays","Sorting / Prefix / Scan; Sliding Window","Medium","Practice after high-priority questions; useful interview pattern."
