"ID","URL","Title","Difficulty","Acceptance %","Frequency %","Topic Tags","Pattern","Revision Priority","Notes"
"79","https://leetcode.com/problems/word-search","Word Search","Medium","47.4%","62.5%","Strings; Binary Search","Hashing / Sliding Window; Binary Search","Medium","Practice after high-priority questions; useful interview pattern."
"1010","https://leetcode.com/problems/pairs-of-songs-with-total-durations-divisible-by-60","Pairs of Songs With Total Durations Divisible by 60","Medium","53.5%","37.5%","Core DSA","Implementation / Reasoning","Low","Good for coverage after core list is complete."
"658","https://leetcode.com/problems/find-k-closest-elements","Find K Closest Elements","Medium","49.7%","37.5%","Core DSA","Implementation / Reasoning","Low","Good for coverage after core list is complete."
"45","https://leetcode.com/problems/jump-game-ii","Jump Game II","Medium","42.9%","37.5%","Greedy","Greedy","Low","Good for coverage after core list is complete."
"605","https://leetcode.com/problems/can-place-flowers","Can Place Flowers","Easy","29.1%","50.0%","Core DSA","Implementation / Reasoning","Medium","Practice after high-priority questions; useful interview pattern."
"2561","https://leetcode.com/problems/rearranging-fruits","Rearranging Fruits","Hard","57.3%","37.5%","Core DSA","Implementation / Reasoning","Medium","Practice after high-priority questions; useful interview pattern."
"53","https://leetcode.com/problems/maximum-subarray","Maximum Subarray","Medium","53.3%","37.5%","Arrays","Sorting / Prefix / Scan","Low","Good for coverage after core list is complete."
"354","https://leetcode.com/problems/russian-doll-envelopes","Russian Doll Envelopes","Hard","37.9%","50.0%","Core DSA","Implementation / Reasoning","Medium","Practice after high-priority questions; useful interview pattern."
"177","https://leetcode.com/problems/nth-highest-salary","Nth Highest Salary","Medium","39.2%","37.5%","Core DSA","Implementation / Reasoning","Low","Good for coverage after core list is complete."
"2039","https://leetcode.com/problems/the-time-when-the-network-becomes-idle","The Time When the Network Becomes Idle","Medium","55.6%","62.5%","Graphs","BFS / DFS / Topological Sort","Medium","Practice after high-priority questions; useful interview pattern."
"2639","https://leetcode.com/problems/find-the-width-of-columns-of-a-grid","Find the Width of Columns of a Grid","Easy","70.5%","62.5%","Core DSA","Implementation / Reasoning","Medium","Practice after high-priority questions; useful interview pattern."
"34","https://leetcode.com/problems/find-first-and-last-position-of-element-in-sorted-array","Find First and Last Position of Element in Sorted Array","Medium","48.9%","37.5%","Arrays","Sorting / Prefix / Scan","Low","Good for coverage after core list is complete."
"211","https://leetcode.com/problems/design-add-and-search-words-data-structure","Design Add and Search Words Data Structure","Medium","48.5%","37.5%","Strings; Binary Search; Design","Hashing / Sliding Window; Binary Search; Data Structure Design","Low","Good for coverage after core list is complete."
"236","https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-tree","Lowest Common Ancestor of a Binary Tree","Medium","69.3%","75.0%","Trees","DFS / BFS","High","Must revise; common company/OA pattern."
"2559","https://leetcode.com/problems/count-vowel-strings-in-ranges","Count Vowel Strings in Ranges","Medium","67.8%","37.5%","Strings","Hashing / Sliding Window","Low","Good for coverage after core list is complete."
"1970","https://leetcode.com/problems/last-day-where-you-can-still-cross","Last Day Where You Can Still Cross","Hard","68.7%","37.5%","Core DSA","Implementation / Reasoning","Medium","Practice after high-priority questions; useful interview pattern."
"1650","https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-tree-iii","Lowest Common Ancestor of a Binary Tree III","Medium","83.0%","37.5%","Trees","DFS / BFS","Low","Good for coverage after core list is complete."
"44","https://leetcode.com/problems/wildcard-matching","Wildcard Matching","Hard","32.0%","37.5%","Core DSA","Implementation / Reasoning","Medium","Practice after high-priority questions; useful interview pattern."
"253","https://leetcode.com/problems/meeting-rooms-ii","Meeting Rooms II","Medium","52.7%","75.0%","Greedy","Greedy","High","Must revise; common company/OA pattern."
"1676","https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-tree-iv","Lowest Common Ancestor of a Binary Tree IV","Medium","79.6%","62.5%","Trees","DFS / BFS","Medium","Practice after high-priority questions; useful interview pattern."
"2353","https://leetcode.com/problems/design-a-food-rating-system","Design a Food Rating System","Medium","52.9%","37.5%","Design","Data Structure Design","Low","Good for coverage after core list is complete."
"146","https://leetcode.com/problems/lru-cache","LRU Cache","Medium","47.4%","37.5%","Design","Data Structure Design","Low","Good for coverage after core list is complete."
"2484","https://leetcode.com/problems/count-palindromic-subsequences","Count Palindromic Subsequences","Hard","41.2%","37.5%","Core DSA","Implementation / Reasoning","Medium","Practice after high-priority questions; useful interview pattern."
"1644","https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-tree-ii","Lowest Common Ancestor of a Binary Tree II","Medium","69.7%","37.5%","Trees","DFS / BFS","Low","Good for coverage after core list is complete."
"297","https://leetcode.com/problems/serialize-and-deserialize-binary-tree","Serialize and Deserialize Binary Tree","Hard","60.8%","37.5%","Trees; Design","DFS / BFS; Data Structure Design","Medium","Practice after high-priority questions; useful interview pattern."
"31","https://leetcode.com/problems/next-permutation","Next Permutation","Medium","45.3%","37.5%","Backtracking","Backtracking","Low","Good for coverage after core list is complete."
"1797","https://leetcode.com/problems/design-authentication-manager","Design Authentication Manager","Medium","58.6%","37.5%","Design","Data Structure Design","Low","Good for coverage after core list is complete."
