"ID","URL","Title","Difficulty","Acceptance %","Frequency %","Topic Tags","Pattern","Revision Priority","Notes"
"2093","https://leetcode.com/problems/minimum-cost-to-reach-city-with-discounts","Minimum Cost to Reach City With Discounts","Medium","61.0%","87.5%","Arrays","Sorting / Prefix / Scan","High","Must revise; common company/OA pattern."
"200","https://leetcode.com/problems/number-of-islands","Number of Islands","Medium","64.4%","37.5%","Graphs","BFS / DFS / Topological Sort","Low","Good for coverage after core list is complete."
"207","https://leetcode.com/problems/course-schedule","Course Schedule","Medium","51.4%","62.5%","Graphs","BFS / DFS / Topological Sort","Medium","Practice after high-priority questions; useful interview pattern."
"215","https://leetcode.com/problems/kth-largest-element-in-an-array","Kth Largest Element in an Array","Medium","68.9%","62.5%","Arrays; Heap","Sorting / Prefix / Scan; Priority Queue","Medium","Practice after high-priority questions; useful interview pattern."
"238","https://leetcode.com/problems/product-of-array-except-self","Product of Array Except Self","Medium","68.9%","37.5%","Arrays","Sorting / Prefix / Scan","Low","Good for coverage after core list is complete."
"321","https://leetcode.com/problems/create-maximum-number","Create Maximum Number","Hard","35.5%","62.5%","Arrays","Sorting / Prefix / Scan","Medium","Practice after high-priority questions; useful interview pattern."
"2385","https://leetcode.com/problems/amount-of-time-for-binary-tree-to-be-infected","Amount of Time for Binary Tree to Be Infected","Medium","65.4%","50.0%","Trees","DFS / BFS","Medium","Practice after high-priority questions; useful interview pattern."
"416","https://leetcode.com/problems/partition-equal-subset-sum","Partition Equal Subset Sum","Medium","49.5%","37.5%","Arrays; Dynamic Programming","Sorting / Prefix / Scan; State Transition","Low","Good for coverage after core list is complete."
"542","https://leetcode.com/problems/01-matrix","01 Matrix","Medium","53.9%","37.5%","Arrays","Sorting / Prefix / Scan","Low","Good for coverage after core list is complete."
"560","https://leetcode.com/problems/subarray-sum-equals-k","Subarray Sum Equals K","Medium","47.3%","50.0%","Arrays","Sorting / Prefix / Scan","Medium","Practice after high-priority questions; useful interview pattern."
"632","https://leetcode.com/problems/smallest-range-covering-elements-from-k-lists","Smallest Range Covering Elements from K Lists","Hard","70.1%","37.5%","Linked List","Two Pointers","Medium","Practice after high-priority questions; useful interview pattern."
"662","https://leetcode.com/problems/maximum-width-of-binary-tree","Maximum Width of Binary Tree","Medium","45.6%","50.0%","Arrays; Trees","Sorting / Prefix / Scan; DFS / BFS","Medium","Practice after high-priority questions; useful interview pattern."
"735","https://leetcode.com/problems/asteroid-collision","Asteroid Collision","Medium","47.9%","75.0%","Core DSA","Implementation / Reasoning","High","Must revise; common company/OA pattern."
"741","https://leetcode.com/problems/cherry-pickup","Cherry Pickup","Hard","39.5%","37.5%","Core DSA","Implementation / Reasoning","Medium","Practice after high-priority questions; useful interview pattern."
"875","https://leetcode.com/problems/koko-eating-bananas","Koko Eating Bananas","Medium","50.0%","75.0%","Binary Search","Binary Search","High","Must revise; common company/OA pattern."
"934","https://leetcode.com/problems/shortest-bridge","Shortest Bridge","Medium","59.5%","37.5%","Core DSA","Implementation / Reasoning","Low","Good for coverage after core list is complete."
"939","https://leetcode.com/problems/minimum-area-rectangle","Minimum Area Rectangle","Medium","55.4%","50.0%","Arrays","Sorting / Prefix / Scan","Medium","Practice after high-priority questions; useful interview pattern."
"967","https://leetcode.com/problems/numbers-with-same-consecutive-differences","Numbers With Same Consecutive Differences","Medium","59.2%","87.5%","Core DSA","Implementation / Reasoning","High","Must revise; common company/OA pattern."
"982","https://leetcode.com/problems/triples-with-bitwise-and-equal-to-zero","Triples with Bitwise AND Equal To Zero","Hard","60.0%","87.5%","Core DSA","Implementation / Reasoning","High","Must revise; common company/OA pattern."
"1011","https://leetcode.com/problems/capacity-to-ship-packages-within-d-days","Capacity To Ship Packages Within D Days","Medium","73.9%","50.0%","Binary Search","Binary Search","Medium","Practice after high-priority questions; useful interview pattern."
"2952","https://leetcode.com/problems/minimum-number-of-coins-to-be-added","Minimum Number of Coins to be Added","Medium","58.2%","87.5%","Arrays; Dynamic Programming","Sorting / Prefix / Scan; State Transition","High","Must revise; common company/OA pattern."
"1094","https://leetcode.com/problems/car-pooling","Car Pooling","Medium","56.4%","50.0%","Core DSA","Implementation / Reasoning","Medium","Practice after high-priority questions; useful interview pattern."
"1235","https://leetcode.com/problems/maximum-profit-in-job-scheduling","Maximum Profit in Job Scheduling","Hard","54.7%","37.5%","Arrays","Sorting / Prefix / Scan","Medium","Practice after high-priority questions; useful interview pattern."
"1423","https://leetcode.com/problems/maximum-points-you-can-obtain-from-cards","Maximum Points You Can Obtain from Cards","Medium","57.7%","100.0%","Arrays","Sorting / Prefix / Scan","High","Must revise; common company/OA pattern."
"1463","https://leetcode.com/problems/cherry-pickup-ii","Cherry Pickup II","Hard","72.4%","62.5%","Core DSA","Implementation / Reasoning","Medium","Practice after high-priority questions; useful interview pattern."
"1760","https://leetcode.com/problems/minimum-limit-of-balls-in-a-bag","Minimum Limit of Balls in a Bag","Medium","66.3%","87.5%","Arrays","Sorting / Prefix / Scan","High","Must revise; common company/OA pattern."
"1912","https://leetcode.com/problems/design-movie-rental-system","Design Movie Rental System","Hard","62.2%","87.5%","Design","Data Structure Design","High","Must revise; common company/OA pattern."
"135","https://leetcode.com/problems/candy","Candy","Hard","48.5%","50.0%","Core DSA","Implementation / Reasoning","Medium","Practice after high-priority questions; useful interview pattern."
"198","https://leetcode.com/problems/house-robber","House Robber","Medium","53.2%","37.5%","Dynamic Programming","State Transition","Low","Good for coverage after core list is complete."
"33","https://leetcode.com/problems/search-in-rotated-sorted-array","Search in Rotated Sorted Array","Medium","44.9%","62.5%","Arrays; Binary Search","Sorting / Prefix / Scan; Binary Search","Medium","Practice after high-priority questions; useful interview pattern."
"21","https://leetcode.com/problems/merge-two-sorted-lists","Merge Two Sorted Lists","Easy","68.3%","37.5%","Arrays; Linked List","Sorting / Prefix / Scan; Two Pointers","Low","Good for coverage after core list is complete."
"675","https://leetcode.com/problems/cut-off-trees-for-golf-event","Cut Off Trees for Golf Event","Hard","36.4%","62.5%","Trees","DFS / BFS","Medium","Practice after high-priority questions; useful interview pattern."
"134","https://leetcode.com/problems/gas-station","Gas Station","Medium","48.0%","75.0%","Greedy","Greedy","High","Must revise; common company/OA pattern."
"496","https://leetcode.com/problems/next-greater-element-i","Next Greater Element I","Easy","76.1%","50.0%","Stack / Queue","Monotonic Stack / Simulation","Medium","Practice after high-priority questions; useful interview pattern."
"863","https://leetcode.com/problems/all-nodes-distance-k-in-binary-tree","All Nodes Distance K in Binary Tree","Medium","67.7%","37.5%","Trees","DFS / BFS","Low","Good for coverage after core list is complete."
"1105","https://leetcode.com/problems/filling-bookcase-shelves","Filling Bookcase Shelves","Medium","68.6%","37.5%","Core DSA","Implementation / Reasoning","Low","Good for coverage after core list is complete."
"75","https://leetcode.com/problems/sort-colors","Sort Colors","Medium","69.6%","37.5%","Arrays","Sorting / Prefix / Scan","Low","Good for coverage after core list is complete."
"424","https://leetcode.com/problems/longest-repeating-character-replacement","Longest Repeating Character Replacement","Medium","59.7%","37.5%","Strings","Hashing / Sliding Window","Low","Good for coverage after core list is complete."
"1383","https://leetcode.com/problems/maximum-performance-of-a-team","Maximum Performance of a Team","Hard","47.8%","62.5%","Arrays","Sorting / Prefix / Scan","Medium","Practice after high-priority questions; useful interview pattern."
"994","https://leetcode.com/problems/rotting-oranges","Rotting Oranges","Medium","58.7%","87.5%","Core DSA","Implementation / Reasoning","High","Must revise; common company/OA pattern."
"56","https://leetcode.com/problems/merge-intervals","Merge Intervals","Medium","51.8%","50.0%","Arrays","Sorting / Prefix / Scan","Medium","Practice after high-priority questions; useful interview pattern."
"113","https://leetcode.com/problems/path-sum-ii","Path Sum II","Medium","62.2%","37.5%","Arrays; Trees","Sorting / Prefix / Scan; DFS / BFS","Low","Good for coverage after core list is complete."
"332","https://leetcode.com/problems/reconstruct-itinerary","Reconstruct Itinerary","Hard","44.6%","37.5%","Core DSA","Implementation / Reasoning","Medium","Practice after high-priority questions; useful interview pattern."
"295","https://leetcode.com/problems/find-median-from-data-stream","Find Median from Data Stream","Hard","54.5%","62.5%","Heap","Priority Queue","Medium","Practice after high-priority questions; useful interview pattern."
"669","https://leetcode.com/problems/trim-a-binary-search-tree","Trim a Binary Search Tree","Medium","66.7%","37.5%","Trees; Binary Search","DFS / BFS; Binary Search","Low","Good for coverage after core list is complete."
"153","https://leetcode.com/problems/find-minimum-in-rotated-sorted-array","Find Minimum in Rotated Sorted Array","Medium","54.7%","37.5%","Arrays; Binary Search","Sorting / Prefix / Scan; Binary Search","Low","Good for coverage after core list is complete."
"48","https://leetcode.com/problems/rotate-image","Rotate Image","Medium","80.1%","50.0%","Arrays","Sorting / Prefix / Scan","Medium","Practice after high-priority questions; useful interview pattern."
"450","https://leetcode.com/problems/delete-node-in-a-bst","Delete Node in a BST","Medium","54.7%","37.5%","Trees","DFS / BFS","Low","Good for coverage after core list is complete."
"2750","https://leetcode.com/problems/ways-to-split-array-into-good-subarrays","Ways to Split Array Into Good Subarrays","Medium","35.1%","37.5%","Arrays","Sorting / Prefix / Scan","Low","Good for coverage after core list is complete."
"1482","https://leetcode.com/problems/minimum-number-of-days-to-make-m-bouquets","Minimum Number of Days to Make m Bouquets","Medium","56.6%","37.5%","Arrays","Sorting / Prefix / Scan","Low","Good for coverage after core list is complete."
"399","https://leetcode.com/problems/evaluate-division","Evaluate Division","Medium","64.2%","50.0%","Core DSA","Implementation / Reasoning","Medium","Practice after high-priority questions; useful interview pattern."
"1190","https://leetcode.com/problems/reverse-substrings-between-each-pair-of-parentheses","Reverse Substrings Between Each Pair of Parentheses","Medium","72.0%","62.5%","Strings; Trees","Hashing / Sliding Window; DFS / BFS","Medium","Practice after high-priority questions; useful interview pattern."
"16","https://leetcode.com/problems/3sum-closest","3Sum Closest","Medium","48.6%","37.5%","Arrays","Sorting / Prefix / Scan","Low","Good for coverage after core list is complete."
"373","https://leetcode.com/problems/find-k-pairs-with-smallest-sums","Find K Pairs with Smallest Sums","Medium","41.9%","37.5%","Arrays","Sorting / Prefix / Scan","Low","Good for coverage after core list is complete."
"210","https://leetcode.com/problems/course-schedule-ii","Course Schedule II","Medium","55.5%","37.5%","Graphs","BFS / DFS / Topological Sort","Low","Good for coverage after core list is complete."
"907","https://leetcode.com/problems/sum-of-subarray-minimums","Sum of Subarray Minimums","Medium","38.6%","62.5%","Arrays","Sorting / Prefix / Scan","Medium","Practice after high-priority questions; useful interview pattern."
"222","https://leetcode.com/problems/count-complete-tree-nodes","Count Complete Tree Nodes","Easy","72.6%","37.5%","Trees","DFS / BFS","Low","Good for coverage after core list is complete."
"895","https://leetcode.com/problems/maximum-frequency-stack","Maximum Frequency Stack","Hard","66.8%","37.5%","Arrays; Stack / Queue","Sorting / Prefix / Scan; Monotonic Stack / Simulation","Medium","Practice after high-priority questions; useful interview pattern."
"1552","https://leetcode.com/problems/magnetic-force-between-two-balls","Magnetic Force Between Two Balls","Medium","72.1%","37.5%","Core DSA","Implementation / Reasoning","Low","Good for coverage after core list is complete."
"3576","https://leetcode.com/problems/transform-array-to-all-equal-elements","Transform Array to All Equal Elements","Medium","33.3%","87.5%","Arrays","Sorting / Prefix / Scan","High","Must revise; common company/OA pattern."
"2751","https://leetcode.com/problems/robot-collisions","Robot Collisions","Hard","61.6%","37.5%","Core DSA","Implementation / Reasoning","Medium","Practice after high-priority questions; useful interview pattern."
"127","https://leetcode.com/problems/word-ladder","Word Ladder","Hard","45.6%","50.0%","Strings","Hashing / Sliding Window","Medium","Practice after high-priority questions; useful interview pattern."
"22","https://leetcode.com/problems/generate-parentheses","Generate Parentheses","Medium","78.7%","50.0%","Strings","Hashing / Sliding Window","Medium","Practice after high-priority questions; useful interview pattern."
"451","https://leetcode.com/problems/sort-characters-by-frequency","Sort Characters By Frequency","Medium","75.3%","37.5%","Arrays; Strings","Sorting / Prefix / Scan; Hashing / Sliding Window","Low","Good for coverage after core list is complete."
"31","https://leetcode.com/problems/next-permutation","Next Permutation","Medium","45.3%","62.5%","Backtracking","Backtracking","Medium","Practice after high-priority questions; useful interview pattern."
"62","https://leetcode.com/problems/unique-paths","Unique Paths","Medium","66.8%","50.0%","Core DSA","Implementation / Reasoning","Medium","Practice after high-priority questions; useful interview pattern."
"881","https://leetcode.com/problems/boats-to-save-people","Boats to Save People","Medium","61.8%","37.5%","Core DSA","Implementation / Reasoning","Low","Good for coverage after core list is complete."
"1192","https://leetcode.com/problems/critical-connections-in-a-network","Critical Connections in a Network","Hard","59.7%","50.0%","Graphs","BFS / DFS / Topological Sort","Medium","Practice after high-priority questions; useful interview pattern."
"787","https://leetcode.com/problems/cheapest-flights-within-k-stops","Cheapest Flights Within K Stops","Medium","41.8%","50.0%","Heap","Priority Queue","Medium","Practice after high-priority questions; useful interview pattern."
"850","https://leetcode.com/problems/rectangle-area-ii","Rectangle Area II","Hard","56.1%","62.5%","Core DSA","Implementation / Reasoning","Medium","Practice after high-priority questions; useful interview pattern."
"366","https://leetcode.com/problems/find-leaves-of-binary-tree","Find Leaves of Binary Tree","Medium","81.3%","37.5%","Trees","DFS / BFS","Low","Good for coverage after core list is complete."
"407","https://leetcode.com/problems/trapping-rain-water-ii","Trapping Rain Water II","Hard","64.1%","50.0%","Core DSA","Two Pointers","Medium","Practice after high-priority questions; useful interview pattern."
"658","https://leetcode.com/problems/find-k-closest-elements","Find K Closest Elements","Medium","49.7%","37.5%","Core DSA","Implementation / Reasoning","Low","Good for coverage after core list is complete."
"540","https://leetcode.com/problems/single-element-in-a-sorted-array","Single Element in a Sorted Array","Medium","59.3%","37.5%","Arrays","Sorting / Prefix / Scan","Low","Good for coverage after core list is complete."
"726","https://leetcode.com/problems/number-of-atoms","Number of Atoms","Hard","65.1%","37.5%","Core DSA","Implementation / Reasoning","Medium","Practice after high-priority questions; useful interview pattern."
"749","https://leetcode.com/problems/contain-virus","Contain Virus","Hard","54.9%","62.5%","Core DSA","Implementation / Reasoning","Medium","Practice after high-priority questions; useful interview pattern."
"221","https://leetcode.com/problems/maximal-square","Maximal Square","Medium","50.3%","50.0%","Core DSA","Implementation / Reasoning","Medium","Practice after high-priority questions; useful interview pattern."
"3663","https://leetcode.com/problems/find-the-least-frequent-digit","Find The Least Frequent Digit","Easy","69.8%","75.0%","Core DSA","Implementation / Reasoning","High","Must revise; common company/OA pattern."
"297","https://leetcode.com/problems/serialize-and-deserialize-binary-tree","Serialize and Deserialize Binary Tree","Hard","60.8%","37.5%","Trees; Design","DFS / BFS; Data Structure Design","Medium","Practice after high-priority questions; useful interview pattern."
"155","https://leetcode.com/problems/min-stack","Min Stack","Medium","58.2%","37.5%","Stack / Queue","Monotonic Stack / Simulation","Low","Good for coverage after core list is complete."
"1584","https://leetcode.com/problems/min-cost-to-connect-all-points","Min Cost to Connect All Points","Medium","70.9%","37.5%","Core DSA","Implementation / Reasoning","Low","Good for coverage after core list is complete."
"91","https://leetcode.com/problems/decode-ways","Decode Ways","Medium","38.0%","37.5%","Dynamic Programming","State Transition","Low","Good for coverage after core list is complete."
"287","https://leetcode.com/problems/find-the-duplicate-number","Find the Duplicate Number","Medium","64.3%","37.5%","Arrays","Sorting / Prefix / Scan","Low","Good for coverage after core list is complete."
"20","https://leetcode.com/problems/valid-parentheses","Valid Parentheses","Easy","44.2%","37.5%","Strings","Hashing / Sliding Window","Low","Good for coverage after core list is complete."
"32","https://leetcode.com/problems/longest-valid-parentheses","Longest Valid Parentheses","Hard","38.8%","37.5%","Strings","Hashing / Sliding Window","Medium","Practice after high-priority questions; useful interview pattern."
"503","https://leetcode.com/problems/next-greater-element-ii","Next Greater Element II","Medium","68.4%","37.5%","Stack / Queue","Monotonic Stack / Simulation","Low","Good for coverage after core list is complete."
"543","https://leetcode.com/problems/diameter-of-binary-tree","Diameter of Binary Tree","Easy","65.5%","37.5%","Trees","DFS / BFS","Low","Good for coverage after core list is complete."
"121","https://leetcode.com/problems/best-time-to-buy-and-sell-stock","Best Time to Buy and Sell Stock","Easy","56.8%","37.5%","Core DSA","Implementation / Reasoning","Low","Good for coverage after core list is complete."
"15","https://leetcode.com/problems/3sum","3Sum","Medium","39.1%","37.5%","Arrays","Sorting / Prefix / Scan","Low","Good for coverage after core list is complete."
"417","https://leetcode.com/problems/pacific-atlantic-water-flow","Pacific Atlantic Water Flow","Medium","61.0%","62.5%","Core DSA","Implementation / Reasoning","Medium","Practice after high-priority questions; useful interview pattern."
"5","https://leetcode.com/problems/longest-palindromic-substring","Longest Palindromic Substring","Medium","37.8%","37.5%","Strings; Trees","Hashing / Sliding Window; DFS / BFS","Low","Good for coverage after core list is complete."
"23","https://leetcode.com/problems/merge-k-sorted-lists","Merge k Sorted Lists","Hard","59.6%","50.0%","Arrays; Linked List; Heap","Sorting / Prefix / Scan; Two Pointers; Priority Queue","Medium","Practice after high-priority questions; useful interview pattern."
"54","https://leetcode.com/problems/spiral-matrix","Spiral Matrix","Medium","56.8%","37.5%","Arrays","Sorting / Prefix / Scan","Low","Good for coverage after core list is complete."
"146","https://leetcode.com/problems/lru-cache","LRU Cache","Medium","47.4%","37.5%","Design","Data Structure Design","Low","Good for coverage after core list is complete."
"911","https://leetcode.com/problems/online-election","Online Election","Medium","52.9%","37.5%","Core DSA","Implementation / Reasoning","Low","Good for coverage after core list is complete."
"78","https://leetcode.com/problems/subsets","Subsets","Medium","82.3%","37.5%","Backtracking","Backtracking","Low","Good for coverage after core list is complete."
