"ID","URL","Title","Difficulty","Acceptance %","Frequency %","Topic Tags","Pattern","Revision Priority","Notes"
"88","https://leetcode.com/problems/merge-sorted-array","Merge Sorted Array","Easy","54.9%","62.5%","Arrays","Sorting / Prefix / Scan","Medium","Practice after high-priority questions; useful interview pattern."
"104","https://leetcode.com/problems/maximum-depth-of-binary-tree","Maximum Depth of Binary Tree","Easy","78.2%","37.5%","Arrays; Trees","Sorting / Prefix / Scan; DFS / BFS","Low","Good for coverage after core list is complete."
"118","https://leetcode.com/problems/pascals-triangle","Pascal's Triangle","Easy","78.9%","50.0%","Core DSA","Implementation / Reasoning","Medium","Practice after high-priority questions; useful interview pattern."
"121","https://leetcode.com/problems/best-time-to-buy-and-sell-stock","Best Time to Buy and Sell Stock","Easy","56.8%","87.5%","Core DSA","Implementation / Reasoning","High","Must revise; common company/OA pattern."
"125","https://leetcode.com/problems/valid-palindrome","Valid Palindrome","Easy","53.3%","37.5%","Strings","Hashing / Sliding Window","Low","Good for coverage after core list is complete."
"135","https://leetcode.com/problems/candy","Candy","Hard","48.5%","37.5%","Core DSA","Implementation / Reasoning","Medium","Practice after high-priority questions; useful interview pattern."
"2960","https://leetcode.com/problems/count-tested-devices-after-test-operations","Count Tested Devices After Test Operations","Easy","78.9%","75.0%","Core DSA","Implementation / Reasoning","High","Must revise; common company/OA pattern."
"151","https://leetcode.com/problems/reverse-words-in-a-string","Reverse Words in a String","Medium","56.4%","62.5%","Strings","Hashing / Sliding Window","Medium","Practice after high-priority questions; useful interview pattern."
"2099","https://leetcode.com/problems/find-subsequence-of-length-k-with-the-largest-sum","Find Subsequence of Length K With the Largest Sum","Easy","57.4%","75.0%","Arrays","Sorting / Prefix / Scan","High","Must revise; common company/OA pattern."
"162","https://leetcode.com/problems/find-peak-element","Find Peak Element","Medium","47.0%","62.5%","Binary Search","Binary Search","Medium","Practice after high-priority questions; useful interview pattern."
"176","https://leetcode.com/problems/second-highest-salary","Second Highest Salary","Medium","47.0%","50.0%","Core DSA","Implementation / Reasoning","Medium","Practice after high-priority questions; useful interview pattern."
"179","https://leetcode.com/problems/largest-number","Largest Number","Medium","43.1%","62.5%","Core DSA","Implementation / Reasoning","Medium","Practice after high-priority questions; useful interview pattern."
"3000","https://leetcode.com/problems/maximum-area-of-longest-diagonal-rectangle","Maximum Area of Longest Diagonal Rectangle","Easy","45.9%","87.5%","Arrays","Sorting / Prefix / Scan","High","Must revise; common company/OA pattern."
"189","https://leetcode.com/problems/rotate-array","Rotate Array","Medium","44.9%","75.0%","Arrays","Sorting / Prefix / Scan","High","Must revise; common company/OA pattern."
"202","https://leetcode.com/problems/happy-number","Happy Number","Easy","59.7%","75.0%","Core DSA","Implementation / Reasoning","High","Must revise; common company/OA pattern."
"204","https://leetcode.com/problems/count-primes","Count Primes","Medium","36.1%","62.5%","Core DSA","Implementation / Reasoning","Medium","Practice after high-priority questions; useful interview pattern."
"217","https://leetcode.com/problems/contains-duplicate","Contains Duplicate","Easy","64.4%","62.5%","Arrays","Sorting / Prefix / Scan","Medium","Practice after high-priority questions; useful interview pattern."
"238","https://leetcode.com/problems/product-of-array-except-self","Product of Array Except Self","Medium","68.9%","37.5%","Arrays","Sorting / Prefix / Scan","Low","Good for coverage after core list is complete."
"3028","https://leetcode.com/problems/ant-on-the-boundary","Ant on the Boundary","Easy","74.4%","75.0%","Core DSA","Implementation / Reasoning","High","Must revise; common company/OA pattern."
"242","https://leetcode.com/problems/valid-anagram","Valid Anagram","Easy","68.1%","62.5%","Strings","Hashing / Sliding Window","Medium","Practice after high-priority questions; useful interview pattern."
"279","https://leetcode.com/problems/perfect-squares","Perfect Squares","Medium","56.5%","62.5%","Core DSA","Implementation / Reasoning","Medium","Practice after high-priority questions; useful interview pattern."
"300","https://leetcode.com/problems/longest-increasing-subsequence","Longest Increasing Subsequence","Medium","59.4%","37.5%","Dynamic Programming","State Transition","Low","Good for coverage after core list is complete."
"319","https://leetcode.com/problems/bulb-switcher","Bulb Switcher","Medium","55.9%","62.5%","Core DSA","Implementation / Reasoning","Medium","Practice after high-priority questions; useful interview pattern."
"3146","https://leetcode.com/problems/permutation-difference-between-two-strings","Permutation Difference between Two Strings","Easy","87.8%","87.5%","Strings; Backtracking","Hashing / Sliding Window; Backtracking","High","Must revise; common company/OA pattern."
"343","https://leetcode.com/problems/integer-break","Integer Break","Medium","62.3%","50.0%","Core DSA","Implementation / Reasoning","Medium","Practice after high-priority questions; useful interview pattern."
"507","https://leetcode.com/problems/perfect-number","Perfect Number","Easy","48.9%","37.5%","Core DSA","Implementation / Reasoning","Low","Good for coverage after core list is complete."
"740","https://leetcode.com/problems/delete-and-earn","Delete and Earn","Medium","57.2%","75.0%","Core DSA","Implementation / Reasoning","High","Must revise; common company/OA pattern."
"2855","https://leetcode.com/problems/minimum-right-shifts-to-sort-the-array","Minimum Right Shifts to Sort the Array","Easy","57.4%","75.0%","Arrays","Sorting / Prefix / Scan","High","Must revise; common company/OA pattern."
"509","https://leetcode.com/problems/fibonacci-number","Fibonacci Number","Easy","74.1%","62.5%","Core DSA","Implementation / Reasoning","Medium","Practice after high-priority questions; useful interview pattern."
"1636","https://leetcode.com/problems/sort-array-by-increasing-frequency","Sort Array by Increasing Frequency","Easy","80.8%","37.5%","Arrays","Sorting / Prefix / Scan","Low","Good for coverage after core list is complete."
"169","https://leetcode.com/problems/majority-element","Majority Element","Easy","66.3%","75.0%","Core DSA","Implementation / Reasoning","High","Must revise; common company/OA pattern."
"198","https://leetcode.com/problems/house-robber","House Robber","Medium","53.2%","62.5%","Dynamic Programming","State Transition","Medium","Practice after high-priority questions; useful interview pattern."
"206","https://leetcode.com/problems/reverse-linked-list","Reverse Linked List","Easy","80.6%","37.5%","Linked List","Two Pointers","Low","Good for coverage after core list is complete."
"455","https://leetcode.com/problems/assign-cookies","Assign Cookies","Easy","55.0%","62.5%","Core DSA","Implementation / Reasoning","Medium","Practice after high-priority questions; useful interview pattern."
"66","https://leetcode.com/problems/plus-one","Plus One","Easy","50.0%","62.5%","Core DSA","Implementation / Reasoning","Medium","Practice after high-priority questions; useful interview pattern."
"852","https://leetcode.com/problems/peak-index-in-a-mountain-array","Peak Index in a Mountain Array","Medium","66.8%","37.5%","Arrays; Binary Search","Sorting / Prefix / Scan; Binary Search","Low","Good for coverage after core list is complete."
"12","https://leetcode.com/problems/integer-to-roman","Integer to Roman","Medium","71.0%","37.5%","Strings","Hashing / Sliding Window","Low","Good for coverage after core list is complete."
"496","https://leetcode.com/problems/next-greater-element-i","Next Greater Element I","Easy","76.1%","50.0%","Stack / Queue","Monotonic Stack / Simulation","Medium","Practice after high-priority questions; useful interview pattern."
"345","https://leetcode.com/problems/reverse-vowels-of-a-string","Reverse Vowels of a String","Easy","61.3%","37.5%","Strings","Hashing / Sliding Window","Low","Good for coverage after core list is complete."
"322","https://leetcode.com/problems/coin-change","Coin Change","Medium","48.4%","50.0%","Dynamic Programming","State Transition","Medium","Practice after high-priority questions; useful interview pattern."
"485","https://leetcode.com/problems/max-consecutive-ones","Max Consecutive Ones","Easy","65.2%","62.5%","Core DSA","Implementation / Reasoning","Medium","Practice after high-priority questions; useful interview pattern."
"400","https://leetcode.com/problems/nth-digit","Nth Digit","Medium","38.2%","62.5%","Core DSA","Implementation / Reasoning","Medium","Practice after high-priority questions; useful interview pattern."
"739","https://leetcode.com/problems/daily-temperatures","Daily Temperatures","Medium","68.7%","37.5%","Stack / Queue","Monotonic Stack / Simulation","Low","Good for coverage after core list is complete."
"62","https://leetcode.com/problems/unique-paths","Unique Paths","Medium","66.8%","37.5%","Core DSA","Implementation / Reasoning","Low","Good for coverage after core list is complete."
"875","https://leetcode.com/problems/koko-eating-bananas","Koko Eating Bananas","Medium","50.0%","75.0%","Binary Search","Binary Search","High","Must revise; common company/OA pattern."
"215","https://leetcode.com/problems/kth-largest-element-in-an-array","Kth Largest Element in an Array","Medium","68.9%","50.0%","Arrays; Heap","Sorting / Prefix / Scan; Priority Queue","Medium","Practice after high-priority questions; useful interview pattern."
"1823","https://leetcode.com/problems/find-the-winner-of-the-circular-game","Find the Winner of the Circular Game","Medium","82.2%","50.0%","Core DSA","Implementation / Reasoning","Medium","Practice after high-priority questions; useful interview pattern."
"214","https://leetcode.com/problems/shortest-palindrome","Shortest Palindrome","Hard","42.5%","75.0%","Strings","Hashing / Sliding Window","High","Must revise; common company/OA pattern."
"542","https://leetcode.com/problems/01-matrix","01 Matrix","Medium","53.9%","37.5%","Arrays","Sorting / Prefix / Scan","Low","Good for coverage after core list is complete."
"185","https://leetcode.com/problems/department-top-three-salaries","Department Top Three Salaries","Hard","60.5%","37.5%","Core DSA","Implementation / Reasoning","Medium","Practice after high-priority questions; useful interview pattern."
"1518","https://leetcode.com/problems/water-bottles","Water Bottles","Easy","72.6%","62.5%","Core DSA","Implementation / Reasoning","Medium","Practice after high-priority questions; useful interview pattern."
"1512","https://leetcode.com/problems/number-of-good-pairs","Number of Good Pairs","Easy","89.8%","37.5%","Core DSA","Implementation / Reasoning","Low","Good for coverage after core list is complete."
"962","https://leetcode.com/problems/maximum-width-ramp","Maximum Width Ramp","Medium","55.9%","62.5%","Arrays","Sorting / Prefix / Scan","Medium","Practice after high-priority questions; useful interview pattern."
"2938","https://leetcode.com/problems/separate-black-and-white-balls","Separate Black and White Balls","Medium","63.9%","50.0%","Core DSA","Implementation / Reasoning","Medium","Practice after high-priority questions; useful interview pattern."
"197","https://leetcode.com/problems/rising-temperature","Rising Temperature","Easy","51.3%","50.0%","Core DSA","Implementation / Reasoning","Medium","Practice after high-priority questions; useful interview pattern."
"876","https://leetcode.com/problems/middle-of-the-linked-list","Middle of the Linked List","Easy","81.8%","62.5%","Linked List","Two Pointers","Medium","Practice after high-priority questions; useful interview pattern."
"1742","https://leetcode.com/problems/maximum-number-of-balls-in-a-box","Maximum Number of Balls in a Box","Easy","74.9%","37.5%","Arrays","Sorting / Prefix / Scan","Low","Good for coverage after core list is complete."
"17","https://leetcode.com/problems/letter-combinations-of-a-phone-number","Letter Combinations of a Phone Number","Medium","66.1%","75.0%","Strings; Backtracking","Hashing / Sliding Window; Backtracking","High","Must revise; common company/OA pattern."
"219","https://leetcode.com/problems/contains-duplicate-ii","Contains Duplicate II","Easy","51.3%","50.0%","Arrays","Sorting / Prefix / Scan","Medium","Practice after high-priority questions; useful interview pattern."
"2684","https://leetcode.com/problems/maximum-number-of-moves-in-a-grid","Maximum Number of Moves in a Grid","Medium","58.7%","37.5%","Arrays","Sorting / Prefix / Scan","Low","Good for coverage after core list is complete."
"389","https://leetcode.com/problems/find-the-difference","Find the Difference","Easy","60.3%","37.5%","Core DSA","Implementation / Reasoning","Low","Good for coverage after core list is complete."
"3345","https://leetcode.com/problems/smallest-divisible-digit-product-i","Smallest Divisible Digit Product I","Easy","64.4%","75.0%","Arrays","Sorting / Prefix / Scan","High","Must revise; common company/OA pattern."
"3348","https://leetcode.com/problems/smallest-divisible-digit-product-ii","Smallest Divisible Digit Product II","Hard","14.6%","87.5%","Arrays","Sorting / Prefix / Scan","High","Must revise; common company/OA pattern."
"8","https://leetcode.com/problems/string-to-integer-atoi","String to Integer (atoi)","Medium","21.0%","37.5%","Strings","Hashing / Sliding Window","Low","Good for coverage after core list is complete."
"35","https://leetcode.com/problems/search-insert-position","Search Insert Position","Easy","51.3%","37.5%","Binary Search","Binary Search","Low","Good for coverage after core list is complete."
"438","https://leetcode.com/problems/find-all-anagrams-in-a-string","Find All Anagrams in a String","Medium","53.8%","37.5%","Strings","Hashing / Sliding Window","Low","Good for coverage after core list is complete."
"1312","https://leetcode.com/problems/minimum-insertion-steps-to-make-a-string-palindrome","Minimum Insertion Steps to Make a String Palindrome","Hard","73.9%","37.5%","Arrays; Strings","Sorting / Prefix / Scan; Hashing / Sliding Window","Medium","Practice after high-priority questions; useful interview pattern."
"136","https://leetcode.com/problems/single-number","Single Number","Easy","77.7%","37.5%","Core DSA","Implementation / Reasoning","Low","Good for coverage after core list is complete."
"344","https://leetcode.com/problems/reverse-string","Reverse String","Easy","80.8%","50.0%","Strings","Hashing / Sliding Window","Medium","Practice after high-priority questions; useful interview pattern."
"387","https://leetcode.com/problems/first-unique-character-in-a-string","First Unique Character in a String","Easy","65.5%","37.5%","Strings","Hashing / Sliding Window","Low","Good for coverage after core list is complete."
"283","https://leetcode.com/problems/move-zeroes","Move Zeroes","Easy","63.8%","62.5%","Core DSA","Two Pointers","Medium","Practice after high-priority questions; useful interview pattern."
"200","https://leetcode.com/problems/number-of-islands","Number of Islands","Medium","64.4%","62.5%","Graphs","BFS / DFS / Topological Sort","Medium","Practice after high-priority questions; useful interview pattern."
"10","https://leetcode.com/problems/regular-expression-matching","Regular Expression Matching","Hard","31.0%","37.5%","Core DSA","Implementation / Reasoning","Medium","Practice after high-priority questions; useful interview pattern."
"22","https://leetcode.com/problems/generate-parentheses","Generate Parentheses","Medium","78.7%","37.5%","Strings","Hashing / Sliding Window","Low","Good for coverage after core list is complete."
"131","https://leetcode.com/problems/palindrome-partitioning","Palindrome Partitioning","Medium","74.1%","37.5%","Strings; Dynamic Programming","Hashing / Sliding Window; State Transition","Low","Good for coverage after core list is complete."
"2493","https://leetcode.com/problems/divide-nodes-into-the-maximum-number-of-groups","Divide Nodes Into the Maximum Number of Groups","Hard","66.9%","37.5%","Arrays; Trees","Sorting / Prefix / Scan; DFS / BFS","Medium","Practice after high-priority questions; useful interview pattern."
"1661","https://leetcode.com/problems/average-time-of-process-per-machine","Average Time of Process per Machine","Easy","66.8%","50.0%","Core DSA","Implementation / Reasoning","Medium","Practice after high-priority questions; useful interview pattern."
"19","https://leetcode.com/problems/remove-nth-node-from-end-of-list","Remove Nth Node From End of List","Medium","51.6%","62.5%","Trees; Linked List","DFS / BFS; Two Pointers","Medium","Practice after high-priority questions; useful interview pattern."
"1143","https://leetcode.com/problems/longest-common-subsequence","Longest Common Subsequence","Medium","59.2%","37.5%","Core DSA","Implementation / Reasoning","Low","Good for coverage after core list is complete."
"177","https://leetcode.com/problems/nth-highest-salary","Nth Highest Salary","Medium","39.2%","37.5%","Core DSA","Implementation / Reasoning","Low","Good for coverage after core list is complete."
"349","https://leetcode.com/problems/intersection-of-two-arrays","Intersection of Two Arrays","Easy","77.8%","62.5%","Arrays","Sorting / Prefix / Scan","Medium","Practice after high-priority questions; useful interview pattern."
"190","https://leetcode.com/problems/reverse-bits","Reverse Bits","Easy","68.4%","37.5%","Core DSA","Implementation / Reasoning","Low","Good for coverage after core list is complete."
"108","https://leetcode.com/problems/convert-sorted-array-to-binary-search-tree","Convert Sorted Array to Binary Search Tree","Easy","75.6%","37.5%","Arrays; Trees; Binary Search","Sorting / Prefix / Scan; DFS / BFS; Binary Search","Low","Good for coverage after core list is complete."
"409","https://leetcode.com/problems/longest-palindrome","Longest Palindrome","Easy","56.0%","37.5%","Strings","Hashing / Sliding Window","Low","Good for coverage after core list is complete."
"141","https://leetcode.com/problems/linked-list-cycle","Linked List Cycle","Easy","54.3%","37.5%","Linked List","Two Pointers","Low","Good for coverage after core list is complete."
"1903","https://leetcode.com/problems/largest-odd-number-in-string","Largest Odd Number in String","Easy","67.4%","37.5%","Strings","Hashing / Sliding Window","Low","Good for coverage after core list is complete."
"451","https://leetcode.com/problems/sort-characters-by-frequency","Sort Characters By Frequency","Medium","75.3%","50.0%","Arrays; Strings","Sorting / Prefix / Scan; Hashing / Sliding Window","Medium","Practice after high-priority questions; useful interview pattern."
"181","https://leetcode.com/problems/employees-earning-more-than-their-managers","Employees Earning More Than Their Managers","Easy","73.2%","50.0%","Core DSA","Implementation / Reasoning","Medium","Practice after high-priority questions; useful interview pattern."
"2215","https://leetcode.com/problems/find-the-difference-of-two-arrays","Find the Difference of Two Arrays","Easy","81.4%","37.5%","Arrays","Sorting / Prefix / Scan","Low","Good for coverage after core list is complete."
"103","https://leetcode.com/problems/binary-tree-zigzag-level-order-traversal","Binary Tree Zigzag Level Order Traversal","Medium","63.7%","37.5%","Trees","DFS / BFS","Low","Good for coverage after core list is complete."
"516","https://leetcode.com/problems/longest-palindromic-subsequence","Longest Palindromic Subsequence","Medium","65.4%","37.5%","Core DSA","Implementation / Reasoning","Low","Good for coverage after core list is complete."
"541","https://leetcode.com/problems/reverse-string-ii","Reverse String II","Easy","53.8%","37.5%","Strings","Hashing / Sliding Window","Low","Good for coverage after core list is complete."
"796","https://leetcode.com/problems/rotate-string","Rotate String","Easy","66.6%","37.5%","Arrays; Strings","Sorting / Prefix / Scan; Hashing / Sliding Window","Low","Good for coverage after core list is complete."
"122","https://leetcode.com/problems/best-time-to-buy-and-sell-stock-ii","Best Time to Buy and Sell Stock II","Medium","71.1%","37.5%","Core DSA","Implementation / Reasoning","Low","Good for coverage after core list is complete."
"402","https://leetcode.com/problems/remove-k-digits","Remove K Digits","Medium","36.9%","37.5%","Core DSA","Implementation / Reasoning","Low","Good for coverage after core list is complete."
"42","https://leetcode.com/problems/trapping-rain-water","Trapping Rain Water","Hard","67.4%","37.5%","Core DSA","Two Pointers","Medium","Practice after high-priority questions; useful interview pattern."
"2235","https://leetcode.com/problems/add-two-integers","Add Two Integers","Easy","88.0%","37.5%","Core DSA","Implementation / Reasoning","Low","Good for coverage after core list is complete."
"18","https://leetcode.com/problems/4sum","4Sum","Medium","40.6%","37.5%","Arrays","Sorting / Prefix / Scan","Low","Good for coverage after core list is complete."
"525","https://leetcode.com/problems/contiguous-array","Contiguous Array","Medium","51.3%","37.5%","Arrays","Sorting / Prefix / Scan","Low","Good for coverage after core list is complete."
"32","https://leetcode.com/problems/longest-valid-parentheses","Longest Valid Parentheses","Hard","38.8%","37.5%","Strings","Hashing / Sliding Window","Medium","Practice after high-priority questions; useful interview pattern."
"3432","https://leetcode.com/problems/count-partitions-with-even-sum-difference","Count Partitions with Even Sum Difference","Easy","85.3%","62.5%","Arrays; Dynamic Programming","Sorting / Prefix / Scan; State Transition","Medium","Practice after high-priority questions; useful interview pattern."
"907","https://leetcode.com/problems/sum-of-subarray-minimums","Sum of Subarray Minimums","Medium","38.6%","37.5%","Arrays","Sorting / Prefix / Scan","Low","Good for coverage after core list is complete."
"912","https://leetcode.com/problems/sort-an-array","Sort an Array","Medium","55.9%","37.5%","Arrays","Sorting / Prefix / Scan","Low","Good for coverage after core list is complete."
"79","https://leetcode.com/problems/word-search","Word Search","Medium","47.4%","37.5%","Strings; Binary Search","Hashing / Sliding Window; Binary Search","Low","Good for coverage after core list is complete."
"3779","https://leetcode.com/problems/minimum-number-of-operations-to-have-distinct-elements","Minimum Number of Operations to Have Distinct Elements","Medium","42.4%","75.0%","Arrays","Sorting / Prefix / Scan","High","Must revise; common company/OA pattern."
"50","https://leetcode.com/problems/powx-n","Pow(x, n)","Medium","38.7%","37.5%","Core DSA","Implementation / Reasoning","Low","Good for coverage after core list is complete."
"81","https://leetcode.com/problems/search-in-rotated-sorted-array-ii","Search in Rotated Sorted Array II","Medium","40.1%","37.5%","Arrays; Binary Search","Sorting / Prefix / Scan; Binary Search","Low","Good for coverage after core list is complete."
"178","https://leetcode.com/problems/rank-scores","Rank Scores","Medium","67.7%","37.5%","Core DSA","Implementation / Reasoning","Low","Good for coverage after core list is complete."
"396","https://leetcode.com/problems/rotate-function","Rotate Function","Medium","54.1%","37.5%","Arrays","Sorting / Prefix / Scan","Low","Good for coverage after core list is complete."
"560","https://leetcode.com/problems/subarray-sum-equals-k","Subarray Sum Equals K","Medium","47.3%","62.5%","Arrays","Sorting / Prefix / Scan","Medium","Practice after high-priority questions; useful interview pattern."
"724","https://leetcode.com/problems/find-pivot-index","Find Pivot Index","Easy","62.7%","37.5%","Core DSA","Implementation / Reasoning","Low","Good for coverage after core list is complete."
"977","https://leetcode.com/problems/squares-of-a-sorted-array","Squares of a Sorted Array","Easy","73.8%","37.5%","Arrays","Sorting / Prefix / Scan","Low","Good for coverage after core list is complete."
"199","https://leetcode.com/problems/binary-tree-right-side-view","Binary Tree Right Side View","Medium","70.2%","37.5%","Trees","DFS / BFS","Low","Good for coverage after core list is complete."
"51","https://leetcode.com/problems/n-queens","N-Queens","Hard","75.5%","37.5%","Backtracking","Backtracking","Medium","Practice after high-priority questions; useful interview pattern."
"21","https://leetcode.com/problems/merge-two-sorted-lists","Merge Two Sorted Lists","Easy","68.3%","37.5%","Arrays; Linked List","Sorting / Prefix / Scan; Two Pointers","Low","Good for coverage after core list is complete."
"670","https://leetcode.com/problems/maximum-swap","Maximum Swap","Medium","52.0%","37.5%","Arrays","Sorting / Prefix / Scan","Low","Good for coverage after core list is complete."
"1148","https://leetcode.com/problems/article-views-i","Article Views I","Easy","76.6%","37.5%","Core DSA","Implementation / Reasoning","Low","Good for coverage after core list is complete."
"31","https://leetcode.com/problems/next-permutation","Next Permutation","Medium","45.3%","37.5%","Backtracking","Backtracking","Low","Good for coverage after core list is complete."
"100","https://leetcode.com/problems/same-tree","Same Tree","Easy","67.1%","37.5%","Trees","DFS / BFS","Low","Good for coverage after core list is complete."
"33","https://leetcode.com/problems/search-in-rotated-sorted-array","Search in Rotated Sorted Array","Medium","44.9%","37.5%","Arrays; Binary Search","Sorting / Prefix / Scan; Binary Search","Low","Good for coverage after core list is complete."
"2011","https://leetcode.com/problems/final-value-of-variable-after-performing-operations","Final Value of Variable After Performing Operations","Easy","90.6%","37.5%","Core DSA","Implementation / Reasoning","Low","Good for coverage after core list is complete."
